geoid,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B19013_001E,B25034_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E
371190031023,1496,820,314,0,43,0,210,109,0,109,29540,739,28,0,123,99,102,154,154,79,0,0
371319204022,775,595,164,0,0,0,0,16,16,0,57679,1267,25,57,323,409,214,125,73,7,0,34
371010411012,1680,1115,459,0,0,0,0,106,0,106,116082,531,0,17,139,190,130,0,21,25,9,0
371010410013,1704,1293,328,19,0,0,9,55,0,55,60536,676,0,0,213,291,109,63,0,0,0,0
371010409013,2811,2624,52,31,34,0,14,56,0,56,78246,962,140,40,338,259,126,32,0,0,15,12
371010409011,2119,1805,306,0,0,0,0,8,0,8,37134,827,0,0,33,33,122,189,348,67,0,35
371830540084,1451,461,786,0,0,0,100,104,0,104,32697,727,0,0,148,56,291,210,22,0,0,0
371290119024,1070,949,88,0,0,0,0,33,0,33,32868,421,0,0,38,122,50,88,55,0,0,68
371290120013,1347,1224,0,0,90,0,0,33,0,33,93558,676,0,12,164,194,144,162,0,0,0,0
371290120041,2866,2713,57,0,60,0,0,36,0,36,107266,1178,0,17,180,553,127,167,94,19,16,5
371939612005,1271,1271,0,0,0,0,0,0,0,0,44338,483,0,25,114,128,32,59,68,14,25,18
371939604002,1267,1267,0,0,0,0,0,0,0,0,35213,627,0,0,97,99,179,129,14,52,0,57
371859504001,1938,505,1201,17,41,0,69,105,0,105,35319,905,13,48,180,236,205,75,55,19,29,45
371859502005,1229,292,834,24,10,0,17,52,20,32,29083,376,0,44,36,106,78,112,0,0,0,0
371859503001,1903,520,1243,13,13,0,98,16,0,16,33269,728,0,0,49,123,129,40,54,143,25,165
370510020012,1596,749,602,37,54,36,50,68,0,68,46701,850,21,39,54,27,206,236,207,30,11,19
370510020021,385,138,223,0,0,0,0,24,0,24,35583,206,0,0,14,0,33,78,81,0,0,0
370510030013,4111,2998,551,348,0,0,91,123,0,123,81600,1337,47,188,525,244,192,96,0,0,22,23
370510033142,2176,742,911,0,81,0,17,425,0,425,53088,828,7,11,128,90,496,96,0,0,0,0
370510007021,1384,1129,182,0,0,0,51,22,0,22,70000,708,0,0,24,40,51,24,47,199,156,167
370510024022,1207,369,779,12,0,0,21,26,0,26,23958,955,0,13,92,122,146,523,28,19,0,12
370510033123,1806,812,853,60,47,14,10,10,0,10,61750,825,47,0,50,155,413,160,0,0,0,0
370510033124,1516,603,690,0,223,0,0,0,0,0,65833,575,0,0,0,321,201,16,37,0,0,0
371459204003,1234,696,480,0,0,0,24,34,34,0,46971,568,0,0,19,97,47,127,99,113,17,49
371459206022,3521,2683,744,0,30,0,0,64,0,64,65000,1410,59,49,429,391,268,132,8,9,12,53
371459206013,739,622,20,1,29,0,0,67,0,67,72338,322,0,31,11,43,64,52,41,0,73,7
370999402003,1237,330,27,817,47,0,0,16,0,16,31745,766,0,15,145,20,217,233,62,44,0,30
371010408002,1421,1031,344,11,0,0,12,23,0,23,32244,725,9,0,38,34,128,201,73,193,13,36
371010406001,1394,469,687,0,0,0,238,0,0,0,14414,671,10,0,7,45,65,25,177,128,181,33
371330009001,1690,1351,152,8,57,7,0,115,0,115,-666666666,28,0,0,0,0,0,28,0,0,0,0
371330012001,2762,1707,646,0,60,0,0,349,0,349,57826,999,17,296,295,138,162,29,34,11,0,17
371330001032,3833,2804,486,0,100,0,64,379,279,100,70000,1490,38,141,538,199,159,241,92,0,0,82
370810114001,896,14,865,0,0,0,0,17,0,17,11997,269,0,0,10,23,10,78,53,20,75,0
370810114006,935,223,468,0,0,0,44,200,0,200,32546,345,0,0,23,83,0,75,77,70,17,0
370810106023,996,393,544,0,41,0,0,18,15,3,35189,662,0,121,87,41,163,139,17,0,11,83
370810106024,1138,662,292,47,67,0,0,70,41,29,-666666666,414,0,48,97,38,37,104,0,14,50,26
370810110002,750,148,569,11,0,0,7,15,0,15,18984,375,0,4,0,28,53,86,50,51,34,69
370810116012,948,628,203,6,88,0,0,23,6,17,34363,427,0,0,26,17,0,32,52,202,63,35
370810126071,2627,1423,780,14,111,22,177,100,0,100,61442,962,78,0,40,47,367,348,70,8,0,4
370810126123,2273,297,1489,0,40,0,299,148,0,148,37472,927,96,16,15,95,111,431,106,30,27,0
371830534051,1075,964,18,0,71,0,0,22,0,22,156711,364,0,0,93,157,108,6,0,0,0,0
371830535061,868,670,111,0,87,0,0,0,0,0,51042,399,0,0,36,18,63,14,140,109,19,0
371639702004,2416,1574,250,110,0,0,283,199,0,199,49667,855,3,63,50,254,125,62,133,36,52,77
370570604003,1869,1608,0,0,215,0,46,0,0,0,66071,750,0,32,196,132,107,72,94,86,16,15
370570616003,1310,833,337,0,122,0,0,18,0,18,40233,517,0,35,94,152,43,23,107,35,28,0
370570609004,465,196,77,0,0,0,192,0,0,0,27258,271,0,0,30,37,41,0,51,49,0,63
370570609002,1262,974,198,0,90,0,0,0,0,0,43315,814,0,0,42,27,2,179,40,367,36,121
371910014004,1624,113,1456,0,9,0,0,46,0,46,9306,982,82,0,14,24,49,245,222,212,0,134
371910006012,775,153,622,0,0,0,0,0,0,0,36250,434,49,29,34,37,25,100,125,10,25,0
371910003023,2184,1039,1064,0,35,0,0,46,0,46,51089,1016,0,0,133,158,462,165,27,56,15,0
371970501011,2685,2477,0,0,0,0,172,36,20,16,47208,1031,19,0,94,392,80,201,102,38,37,68
371970501023,1811,1727,84,0,0,0,0,0,0,0,46813,1052,74,25,84,182,241,226,104,66,26,24
371970505013,951,840,0,111,0,0,0,0,0,0,41821,529,0,0,46,30,210,44,12,93,80,14
371970503002,818,818,0,0,0,0,0,0,0,0,53500,356,0,0,17,103,28,65,5,40,45,53
370190203103,492,481,0,11,0,0,0,0,0,0,69615,716,38,28,165,50,363,35,37,0,0,0
371470020025,1711,813,898,0,0,0,0,0,0,0,62083,742,0,0,277,195,15,91,55,35,0,74
371619605005,1184,1033,151,0,0,0,0,0,0,0,67228,509,0,0,17,246,79,92,67,8,0,0
371619605001,1487,1351,136,0,0,0,0,0,0,0,48013,893,0,56,132,75,69,162,22,132,20,225
371619607001,718,679,21,7,5,0,0,6,0,6,25893,426,6,0,78,91,109,61,18,16,14,33
371619604001,2045,1708,147,0,0,0,111,79,0,79,59865,910,62,21,162,239,87,180,84,54,21,0
371619602001,2212,2073,124,0,15,0,0,0,0,0,45536,1133,26,14,173,279,157,100,154,67,28,135
371619603001,684,613,2,2,21,0,12,34,0,34,56964,1006,14,12,173,226,176,206,72,37,47,43
371619610002,1550,1477,8,65,0,0,0,0,0,0,40156,975,0,0,111,120,148,135,170,168,93,30
371619610005,992,825,126,41,0,0,0,0,0,0,-666666666,478,18,0,100,73,50,113,31,31,48,14
371639706002,1419,837,397,13,31,0,77,64,17,47,39932,693,3,3,91,102,125,172,131,56,6,4
370250412002,4832,3507,667,0,131,0,200,327,273,54,92228,1829,269,354,526,158,268,93,60,13,38,50
371290105012,1752,1287,465,0,0,0,0,0,0,0,25629,1095,48,0,119,186,339,307,78,18,0,0
370319702002,440,420,20,0,0,0,0,0,0,0,36513,540,22,8,91,91,137,113,36,0,38,4
370010204001,2804,859,1683,0,0,11,251,0,0,0,46096,1014,13,18,208,157,80,272,68,105,44,49
371650102004,1219,281,797,120,0,0,0,21,0,21,29271,539,9,0,0,17,176,112,123,76,11,15
371650103001,1730,678,660,225,34,0,113,20,4,16,49327,445,0,13,64,70,93,74,78,22,20,11
371650106004,1669,632,646,184,12,0,150,45,0,45,43917,868,48,12,86,251,213,180,39,12,27,0
371650106003,1296,383,522,188,19,0,171,13,0,13,38977,625,2,0,35,31,90,137,138,64,58,70
371650104002,2435,1265,422,618,0,0,0,130,0,130,37738,998,11,20,119,347,125,239,46,28,27,36
371650105005,1828,1116,350,231,0,0,0,131,30,101,49107,784,13,0,56,94,203,221,70,39,31,57
370879801001,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
371590512022,1796,1651,46,11,0,0,87,1,0,1,64662,816,0,13,163,119,50,176,203,38,34,20
371590519011,2312,2166,119,0,0,0,27,0,0,0,54821,1067,0,7,214,306,120,145,91,36,0,148
370670009003,369,306,57,0,0,0,0,6,0,6,42768,355,9,0,25,6,13,24,4,39,14,221
370670016021,1580,377,1203,0,0,0,0,0,0,0,-666666666,706,0,0,10,0,91,52,284,150,28,91
370670020022,1900,1196,599,0,6,0,37,62,0,62,29956,852,0,0,9,19,107,407,104,115,28,63
370670027022,644,259,298,0,87,0,0,0,0,0,35438,423,0,10,120,47,183,55,8,0,0,0
371239602001,768,733,35,0,0,0,0,0,0,0,53500,403,17,0,26,14,99,90,95,48,0,14
371239602004,1611,1040,445,0,30,0,0,96,0,96,33750,940,0,0,105,61,137,155,170,132,101,79
371239601003,1737,1372,193,0,7,0,96,69,0,69,41126,550,127,0,66,123,26,123,51,4,0,30
371239603002,1131,955,0,0,176,0,0,0,0,0,59028,974,0,23,162,329,173,237,50,0,0,0
371239605002,2219,1351,556,0,0,0,307,5,0,5,40405,936,0,23,14,240,129,179,89,106,26,130
370810102002,1977,599,1114,0,123,0,141,0,0,0,28945,1012,0,0,16,154,92,224,320,179,0,27
370810104032,722,722,0,0,0,0,0,0,0,0,75054,367,0,7,4,73,8,0,32,121,90,32
370810104043,1285,1241,0,0,33,0,0,11,0,11,210547,509,8,0,55,10,62,20,25,157,76,96
371190055151,2488,1658,593,0,119,0,26,92,0,92,80303,1131,24,7,836,217,31,8,0,8,0,0
371190056182,1763,211,1183,36,79,0,0,254,33,221,49034,496,0,8,438,50,0,0,0,0,0,0
370899315001,1657,1653,0,0,2,0,0,2,0,2,61250,1159,0,43,290,104,167,195,193,76,0,91
370899308003,2399,2208,62,58,0,0,0,71,0,71,53403,913,0,0,37,62,96,194,155,228,106,35
370190202022,1838,1150,187,0,7,0,14,480,0,480,53750,944,21,56,315,300,94,81,51,26,0,0
370190203031,1946,1811,59,51,25,0,0,0,0,0,66196,1166,163,142,633,112,41,30,45,0,0,0
370190203052,518,390,128,0,0,0,0,0,0,0,41375,497,14,0,101,134,42,39,15,84,13,55
370190203092,351,351,0,0,0,0,0,0,0,0,75313,742,8,0,112,182,256,147,37,0,0,0
370190204042,910,624,263,23,0,0,0,0,0,0,31336,668,10,52,40,165,273,55,39,11,9,14
370190205041,2045,1856,181,0,0,0,8,0,0,0,71375,1744,84,114,1020,437,45,17,0,20,0,7
371570414001,763,613,150,0,0,0,0,0,0,0,37878,467,0,0,15,0,88,0,59,116,71,118
371190020034,821,811,0,0,10,0,0,0,0,0,131875,309,0,0,9,0,87,141,72,0,0,0
371190015043,2008,308,996,0,114,0,590,0,0,0,40705,762,0,0,181,0,19,230,267,65,0,0
371999601012,1998,1915,0,23,16,0,0,44,0,44,46141,1260,0,59,149,241,342,117,117,44,66,125
370010217031,3368,2212,474,30,542,4,0,106,0,106,71538,1505,126,160,626,214,62,88,71,89,30,39
370010206022,2054,1949,98,0,7,0,0,0,0,0,74896,1039,0,9,111,60,261,85,45,399,54,15
370010205012,1240,981,218,0,9,0,0,32,0,32,70500,566,0,0,27,62,216,117,53,53,38,0
370010207011,1142,963,143,0,14,22,0,0,0,0,56152,644,0,0,326,175,88,44,0,11,0,0
371190057151,2633,2209,234,0,10,0,172,8,0,8,73456,972,36,13,200,144,329,187,49,4,0,10
371419203003,667,516,108,11,0,0,0,32,0,32,44821,327,8,0,19,56,32,54,8,56,9,85
371830542071,9565,7305,1250,0,481,0,61,468,44,424,114071,4131,266,272,2838,529,49,110,0,0,0,67
371830541152,2632,928,1472,0,44,0,156,32,0,32,50758,1137,18,34,378,404,266,24,13,0,0,0
370210026072,1417,1311,15,0,45,0,0,46,0,46,44934,677,25,18,136,100,164,39,62,61,18,54
370210027012,2211,2065,52,47,9,0,4,34,0,34,63589,915,17,6,54,152,307,238,52,31,58,0
370210027032,1342,1342,0,0,0,0,0,0,0,0,79722,613,19,40,94,38,176,42,54,12,16,122
371190021002,1871,1406,399,0,9,0,0,57,0,57,42554,966,17,0,49,65,155,225,334,61,18,42
371190027013,617,617,0,0,0,0,0,0,0,0,153304,259,17,0,64,29,19,0,38,15,34,43
371190036004,1028,77,703,0,0,0,232,16,0,16,38314,330,0,26,8,0,0,0,0,35,228,33
370670017003,1279,43,1208,0,0,0,0,28,0,28,21417,603,0,0,0,47,45,162,202,86,36,25
370670017004,690,212,478,0,0,0,0,0,0,0,-666666666,500,0,0,0,0,0,74,95,133,198,0
370670041021,1527,1455,31,36,0,0,0,5,0,5,63800,665,0,0,85,187,97,97,48,27,9,115
370670014002,1685,843,660,26,5,0,0,151,0,151,25655,826,0,0,0,71,76,221,298,82,47,31
371590509012,1732,1702,30,0,0,0,0,0,0,0,61786,746,9,0,70,259,190,78,35,70,15,20
371590516002,448,410,22,16,0,0,0,0,0,0,55819,225,29,0,18,27,16,41,28,36,9,21
371590504001,1224,343,797,5,0,0,0,79,10,69,31024,576,0,4,40,17,137,144,45,77,0,112
371590510011,2487,2418,49,0,0,0,0,20,0,20,41359,1155,0,35,498,217,65,35,61,174,0,70
371590511012,1019,974,4,31,0,0,0,10,10,0,62688,381,0,0,50,20,48,213,10,13,12,15
371590511013,1688,1666,7,0,0,0,0,15,0,15,45240,932,0,0,84,347,138,99,99,25,140,0
370670016012,1007,0,1007,0,0,0,0,0,0,0,39495,516,0,0,11,7,33,54,210,193,8,0
370670020012,1679,801,659,0,10,0,64,145,0,145,27477,650,0,9,38,18,47,51,122,257,76,32
370670027032,2127,1217,543,28,251,54,0,34,6,28,46442,1167,17,129,251,282,369,26,35,20,10,28
371419202041,801,705,32,43,0,0,16,5,0,5,55089,420,5,4,98,179,110,24,0,0,0,0
371419201031,1029,1029,0,0,0,0,0,0,0,0,60000,1048,117,72,240,220,200,140,59,0,0,0
371419204021,1444,1188,228,0,0,0,0,28,16,12,51591,707,12,16,168,76,88,209,56,11,32,39
371419205013,1665,1078,444,0,0,0,17,126,0,126,40759,565,0,8,147,86,118,51,48,27,56,24
371419206023,1311,897,356,0,0,0,0,58,0,58,40544,650,0,26,135,240,87,44,61,41,0,16
371419201011,222,222,0,0,0,0,0,0,0,0,75625,616,5,15,97,134,132,64,83,71,15,0
370810137004,671,671,0,0,0,0,0,0,0,0,131944,387,0,0,9,0,9,10,17,108,100,134
370810145032,1095,88,723,44,55,0,112,73,0,73,20321,563,0,0,24,63,66,163,137,101,0,9
370810151002,2845,1854,948,16,27,0,0,0,0,0,78375,1207,135,36,292,219,161,248,49,50,8,9
370810161021,1606,389,837,13,85,0,162,120,103,17,32083,949,12,0,57,223,338,218,6,38,57,0
371830535051,1240,1102,65,0,55,0,0,18,0,18,99688,537,0,0,0,57,134,306,40,0,0,0
371259510003,2199,2106,43,0,0,0,0,50,0,50,93068,736,43,16,121,92,179,175,64,46,0,0
371259511001,1975,1375,566,2,1,0,28,3,0,3,84076,784,40,31,103,91,131,224,83,0,0,81
371259511002,1289,739,515,0,0,0,12,23,0,23,36250,819,9,46,380,216,99,0,33,0,25,11
371399604004,632,240,338,0,0,0,0,54,0,54,50880,260,0,0,0,5,0,11,59,62,19,104
371830540012,1441,1211,227,0,0,0,0,3,0,3,52250,857,0,0,17,0,109,439,193,0,99,0
371830541091,1935,1087,755,0,0,0,0,93,13,80,111067,721,62,55,326,122,61,80,8,0,0,7
370710318003,956,400,545,0,0,0,0,11,0,11,60481,284,0,0,0,23,33,153,44,16,15,0
370710318001,679,126,546,0,0,0,0,7,0,7,40653,254,0,0,49,0,0,197,8,0,0,0
370710317012,1296,1152,144,0,0,0,0,0,0,0,52137,457,0,0,88,263,29,49,13,7,0,8
371830535071,780,639,86,15,9,0,0,31,0,31,103162,357,10,0,36,32,9,16,86,158,10,0
371190053081,2071,663,691,0,0,6,707,4,0,4,26750,805,0,43,17,15,201,319,205,5,0,0
371190055232,3070,1143,1284,0,428,0,160,55,0,55,41186,1493,0,47,234,517,478,148,0,0,69,0
371190054042,1965,504,1125,0,138,0,178,20,0,20,53262,866,0,0,252,218,18,101,59,195,23,0
371190055121,784,137,639,0,0,0,8,0,0,0,37321,393,0,13,142,41,31,29,42,86,9,0
370510019011,1976,1075,711,50,12,0,65,63,0,63,42938,993,0,5,39,300,155,193,196,78,16,11
371830506001,1251,469,689,10,37,0,8,38,0,38,23542,190,5,0,0,0,6,12,49,105,13,0
371010413004,1882,1880,0,0,0,0,2,0,0,0,41622,747,0,53,106,144,160,145,19,0,21,99
371010413002,1070,978,58,0,0,0,0,34,0,34,37974,507,0,0,60,157,70,75,14,96,14,21
371010405004,3021,2886,34,0,12,0,45,44,0,44,44954,1065,30,18,337,185,166,168,28,56,50,27
371330010001,5490,4057,662,107,306,40,0,318,0,318,46333,218,0,0,2,23,82,35,52,2,22,0
371330021003,3421,2258,837,0,16,0,105,205,98,107,63000,1260,29,55,241,211,311,385,15,13,0,0
371330001021,3114,2955,87,41,31,0,0,0,0,0,66025,1067,131,173,300,222,63,27,15,19,60,57
371190059122,5235,2332,2206,0,259,0,230,208,54,154,69041,2187,308,306,687,411,355,7,70,43,0,0
371190059181,4067,2337,1190,49,298,0,41,152,0,152,76335,1437,79,17,876,403,50,0,7,0,0,5
371190058232,2020,1391,237,0,253,0,139,0,0,0,112527,604,0,57,309,75,91,72,0,0,0,0
371190058123,1792,683,1072,0,0,0,15,22,0,22,47883,985,0,0,52,276,441,216,0,0,0,0
371190055142,1910,668,1132,0,76,0,0,34,0,34,39276,956,0,0,120,557,255,14,0,10,0,0
371190055222,2196,721,857,0,188,0,407,23,0,23,56741,1131,0,0,160,665,236,0,4,14,0,52
370899316003,1318,1269,0,49,0,0,0,0,0,0,65250,708,0,0,143,125,32,86,128,106,45,43
370899316001,985,914,0,0,0,0,0,71,0,71,42253,669,0,0,9,44,177,69,182,84,46,58
371330002012,5706,3393,1078,88,62,37,79,969,39,930,49288,1611,157,394,626,233,188,0,13,0,0,0
371330002022,3738,2582,489,0,0,0,92,575,220,355,65900,1468,0,216,538,277,285,57,0,67,28,0
371330011011,1210,909,285,0,0,0,16,0,0,0,85114,406,32,24,145,71,53,47,34,0,0,0
371330022021,1469,714,515,1,0,0,15,224,0,224,32458,517,0,0,0,60,11,418,13,15,0,0
371330022024,764,260,322,0,0,0,0,182,0,182,-666666666,226,40,0,47,115,0,0,13,11,0,0
370210014003,783,726,48,0,0,0,0,9,9,0,45150,323,0,0,25,51,26,91,130,0,0,0
370570610002,765,750,11,0,0,0,0,4,0,4,55795,433,0,0,13,27,0,9,86,264,0,34
370570615002,1190,926,223,9,0,0,27,5,0,5,-666666666,650,0,0,0,151,29,75,118,103,116,58
371910010003,1467,1225,233,0,0,0,9,0,0,0,37634,744,0,8,98,147,152,114,85,45,48,47
371910007002,576,267,309,0,0,0,0,0,0,0,49844,419,0,0,8,29,8,63,67,123,38,83
371910015002,1155,151,987,0,0,0,7,10,0,10,41875,681,0,0,0,41,85,106,277,136,20,16
371910002001,731,709,15,1,0,0,0,6,0,6,69242,436,0,0,21,11,61,32,37,40,20,214
371910008002,1564,1273,225,0,20,0,11,35,0,35,51250,479,0,6,36,69,29,86,0,57,70,126
371970504002,515,515,0,0,0,0,0,0,0,0,-666666666,371,0,18,52,51,15,146,15,13,61,0
371790209012,1293,1280,13,0,0,0,0,0,0,0,37426,527,0,34,82,98,117,72,38,36,20,30
371939601005,1355,1198,52,0,36,0,69,0,0,0,67935,568,11,0,53,117,66,109,37,97,46,32
371939601001,2430,2400,30,0,0,0,0,0,0,0,59176,949,0,17,50,157,120,279,169,41,13,103
371939607001,1356,1175,6,62,0,0,69,44,37,7,52414,704,0,21,74,128,122,81,105,74,40,59
371939609001,1417,1402,0,0,0,0,0,15,0,15,52639,910,0,0,159,311,135,93,151,50,0,11
370510032011,2016,1248,632,48,0,0,0,88,0,88,87929,737,0,209,91,147,181,42,23,23,0,21
370210022032,1834,1484,170,0,45,0,0,135,0,135,53151,1025,37,166,259,321,79,101,27,21,14,0
370210022043,490,446,0,0,44,0,0,0,0,0,-666666666,323,0,54,67,29,56,17,28,72,0,0
370210022042,4497,3998,369,0,52,0,0,78,0,78,53543,2418,198,93,185,850,768,295,29,0,0,0
370210024011,625,625,0,0,0,0,0,0,0,0,58527,286,19,0,68,89,24,32,0,8,19,27
370210025032,2185,2079,0,22,0,0,64,20,0,20,45296,1015,13,13,307,216,107,62,93,82,21,101
370210026041,3381,3352,7,0,0,0,22,0,0,0,51399,1529,102,11,217,671,193,120,17,34,47,117
370899305021,3170,2978,80,0,103,0,9,0,0,0,57628,1435,75,67,533,288,236,163,34,12,27,0
370899305012,2312,2183,86,0,0,0,0,43,0,43,50417,964,0,15,106,126,167,395,72,73,10,0
370899319022,1680,1628,29,0,0,0,23,0,0,0,79000,834,0,43,156,291,107,97,20,25,50,45
370899801001,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
370899319012,1246,1233,0,0,13,0,0,0,0,0,63250,700,29,16,160,263,95,73,9,7,8,40
370899307011,1781,1592,99,0,90,0,0,0,0,0,70944,720,67,8,284,129,114,35,48,0,0,35
370899318022,1015,989,17,0,0,0,0,9,0,9,51477,494,0,7,45,100,15,82,115,47,48,35
371830539001,770,649,121,0,0,0,0,0,0,0,70795,381,15,21,49,82,95,24,54,15,0,26
370010204005,762,31,655,0,0,0,76,0,0,0,35417,403,0,0,42,0,78,51,154,9,69,0
370010210002,1825,743,664,27,0,0,305,86,11,75,29226,719,0,0,27,80,101,65,145,174,61,66
370650211001,1654,1133,348,0,0,0,145,28,18,10,44571,549,8,0,68,161,11,223,45,15,0,18
371950007002,1034,39,927,0,0,0,0,68,0,68,44493,835,0,0,0,193,210,79,135,26,29,163
371950009002,2331,1649,537,0,0,0,65,80,0,80,47250,739,44,6,94,192,111,113,75,25,12,67
371950006005,3883,2343,1091,0,23,0,124,302,0,302,56458,1770,0,82,415,433,320,240,86,124,54,16
371950006001,1324,736,548,0,40,0,0,0,0,0,44464,499,0,0,0,51,44,150,119,73,30,32
371950012001,1761,1052,439,21,0,0,224,25,0,25,40598,776,0,0,110,210,145,114,88,0,50,59
370510014001,1604,378,1128,60,0,0,20,18,0,18,28088,707,0,0,133,152,91,53,103,82,83,10
370510014002,1012,328,600,58,0,0,0,26,0,26,18807,518,0,0,143,46,116,52,21,68,57,15
370510027004,2454,1233,890,40,65,0,49,177,60,117,55500,1026,37,102,181,303,154,124,56,22,36,11
370510032051,2205,885,910,0,225,12,78,95,10,85,65833,939,0,0,262,369,112,161,24,11,0,0
370510005001,1318,582,558,98,14,0,35,31,5,26,29318,598,27,9,98,11,48,104,98,78,66,59
371470012001,4760,3448,570,29,35,61,297,320,31,289,47833,2005,20,0,861,298,398,278,28,78,16,28
371470012003,1086,769,53,0,0,0,104,160,0,160,62721,663,14,0,132,160,80,19,101,23,0,134
371470019003,832,532,253,0,0,0,20,27,0,27,58523,546,26,31,78,174,78,21,37,8,30,63
371470011002,2099,1694,102,40,15,0,203,45,0,45,55000,880,83,37,239,169,194,68,22,19,39,10
371470015001,1789,1099,562,8,0,0,99,21,0,21,40993,812,3,5,148,110,65,48,205,176,7,45
370670040091,1949,1795,43,8,41,0,8,54,0,54,62206,821,40,21,84,134,120,242,116,21,21,22
370670008011,2723,443,2062,0,112,0,0,106,0,106,-666666666,0,0,0,0,0,0,0,0,0,0,0
370670006001,1508,104,1284,0,0,0,43,77,0,77,16083,793,29,36,18,106,139,122,134,110,24,75
370670025012,566,559,0,0,7,0,0,0,0,0,187604,238,0,0,8,6,0,0,9,27,67,121
370670026042,1657,1355,155,0,99,0,0,48,0,48,75112,633,0,0,32,194,77,120,71,113,12,14
370670028011,1180,1157,0,0,7,0,0,16,0,16,69356,558,4,0,43,132,166,45,43,0,21,104
370670028041,1273,784,403,0,9,0,66,11,0,11,51034,520,0,0,14,34,61,212,164,26,9,0
370670030022,1390,541,764,0,0,0,75,10,10,0,51116,566,0,0,46,54,72,151,97,58,63,25
370670032022,568,494,74,0,0,0,0,0,0,0,34706,280,0,0,0,82,83,8,36,19,20,32
370670032011,1379,1024,321,0,14,0,0,20,0,20,99167,479,37,0,250,67,14,29,74,8,0,0
370230208013,2110,1836,34,0,96,0,110,34,12,22,53295,1149,0,12,27,157,181,195,186,169,129,93
370010201004,479,280,84,0,0,0,115,0,0,0,33235,287,0,0,13,7,0,15,28,7,42,175
370010208025,551,309,227,0,0,0,0,15,0,15,32617,380,0,0,52,18,58,15,75,55,71,36
370010208024,860,289,571,0,0,0,0,0,0,0,-666666666,334,14,0,0,42,0,40,99,119,9,11
370010209012,1084,630,152,0,0,4,204,94,0,94,54861,499,12,0,59,156,60,70,31,41,41,29
370010218013,984,858,114,0,0,0,0,12,0,12,44313,468,7,20,120,55,20,35,77,116,0,18
370270301001,842,606,236,0,0,0,0,0,0,0,27083,522,0,0,36,114,21,66,45,98,81,61
370270307001,1460,1460,0,0,0,0,0,0,0,0,48011,684,0,25,85,182,109,37,186,53,7,0
370270307004,2075,1927,24,0,0,0,32,92,0,92,64844,730,0,21,0,159,176,177,60,124,0,13
370270303001,663,495,63,0,0,0,105,0,0,0,30139,435,0,0,19,9,73,108,33,114,41,38
370270304002,505,353,152,0,0,0,0,0,0,0,53250,282,24,0,0,7,20,64,78,41,38,10
370270313004,3423,3364,0,0,35,0,24,0,0,0,55709,1509,14,0,352,594,60,136,126,113,12,102
370010212041,1040,1014,18,8,0,0,0,0,0,0,73958,490,8,0,118,119,164,43,17,8,8,5
370459505001,1143,714,422,0,0,0,0,7,0,7,28625,486,0,0,0,16,39,64,67,176,102,22
370459504006,999,722,91,0,186,0,0,0,0,0,51778,362,13,0,10,40,61,87,30,97,24,0
370459504002,1832,1272,560,0,0,0,0,0,0,0,-666666666,843,0,0,181,36,67,55,79,117,203,105
370459509001,713,230,450,0,0,0,3,30,0,30,20769,573,0,0,83,50,54,110,87,52,79,58
370970602002,1626,306,1205,3,0,0,10,102,0,102,29069,576,0,0,138,82,25,32,61,64,65,109
370970601002,723,605,118,0,0,0,0,0,0,0,28404,504,0,0,0,0,116,7,135,215,31,0
371830525041,2303,1433,197,0,230,0,322,121,0,121,70893,977,55,0,32,134,238,255,263,0,0,0
371830519002,2230,368,1801,0,0,0,42,19,16,3,45938,1021,0,60,0,162,80,105,117,416,44,37
371830520022,2292,171,1916,21,39,0,136,9,0,9,36250,727,0,0,37,93,0,159,356,53,21,8
371830528013,2570,1533,783,0,122,0,30,102,0,102,73493,1053,0,0,0,26,488,454,75,10,0,0
370810145011,642,379,145,27,0,0,83,8,0,8,22917,328,0,0,47,12,39,21,9,114,73,13
371830535132,2536,1804,278,0,143,0,283,28,0,28,59939,952,0,0,128,242,365,98,46,55,10,8
371830537091,1435,919,116,36,171,0,130,63,0,63,55417,861,72,0,233,184,240,119,0,13,0,0
371830543022,934,713,110,0,0,0,0,111,0,111,73913,427,0,0,9,97,103,166,37,0,0,15
371830544022,2431,1622,683,11,0,0,115,0,0,0,49342,934,76,0,216,218,171,114,44,22,13,60
371830518002,1628,1628,0,0,0,0,0,0,0,0,131591,953,17,53,174,0,36,40,113,71,116,333
370710310012,1469,1422,33,0,8,0,6,0,0,0,28942,460,0,0,9,137,53,97,27,50,49,38
370710313023,1021,888,73,0,18,0,0,42,0,42,36094,449,0,0,58,10,54,20,42,136,114,15
370710313024,445,333,112,0,0,0,0,0,0,0,45625,220,0,0,7,8,40,0,98,25,24,18
371539711002,995,232,726,18,0,0,0,19,19,0,28065,451,0,0,17,111,153,96,23,18,8,25
370230205001,1959,1173,290,0,25,26,398,47,0,47,47868,880,0,0,41,26,34,214,152,188,99,126
